Date,ABER_XG_20_15_USU_L7_EXTI20_BIN,ACCBU_20_BAND_USU_L1_EXTI31_STF_BIN,ACCBU_20_BAND_USU_L3_EXTI30_STF_BIN,AD_DIFF_USU_L2_EXTI17_BIN,AD_DIFF_USU_L3_EXTI17_BIN,AD_DIFF_USU_L7_EXTI17_BIN,K_D_USU_L7_EXTI22_BIN,LDECAY_5_L6_EXTI27_STF_BIN,MACDh_12_26_9_L3_EXTI33_BIN,PSARaf_0_02_0_2_L3_EXTI7_BIN,PVOh_12_26_9_EXTI26_BIN,PVOh_12_26_9_L5_EXTI17_BIN,PVOh_12_26_9_L6_EXTI3_BIN,SMIo_5_20_5_L1_EXTI11_BIN,SQZ_20_2_0_20_1_5_L3_EXTI7_BIN,ABER_XG_20_15_USU_L7_EXTI20,ACCBU_20_BAND_USU_L1_EXTI31_STF,ACCBU_20_BAND_USU_L3_EXTI30_STF,AD_DIFF_USU_L2_EXTI17,AD_DIFF_USU_L3_EXTI17,AD_DIFF_USU_L7_EXTI17,K_D_USU_L7_EXTI22,LDECAY_5_L6_EXTI27_STF,MACDh_12_26_9_L3_EXTI33,PSARaf_0_02_0_2_L3_EXTI7,PVOh_12_26_9_EXTI26,PVOh_12_26_9_L5_EXTI17,PVOh_12_26_9_L6_EXTI3,SMIo_5_20_5_L1_EXTI11,SQZ_20_2_0_20_1_5_L3_EXTI7,target,Close,Open,High,Low,Volume
2024-07-02,2,1,3,1,1,2,1,3,2,1,1,1,2,3,2,44.781172433269745,-1.3946560615332544,0.834226244576108,-138936.79113138665,-109726.1521435153,-25917.427163160988,-4.239313025825439,267.3992187500007,-0.3408349482416677,0.02,-1.0722642345524784,-10.121284494677617,-6.009008700613916,0.028355524572090757,-0.15999921162923178,0,61.70000076293945,62.310001373291016,62.84000015258789,60.79999923706055,16290611
2024-07-03,2,1,3,1,1,3,1,2,2,1,1,1,1,2,2,77.73158117827414,-0.9288939858836756,0.559642497741482,-162488.08335911646,-138936.79113138665,34919.37230296631,-4.137478036654841,-0.2000000000007276,-0.4484565055480433,0.02,-4.436291934731263,-7.2567732819042154,-7.432306153573388,-0.0028958104605845136,-0.2216663360595703,0,61.560001373291016,61.70000076293945,63.09000015258789,61.36000061035156,11318006
2024-07-04,2,2,3,1,1,2,2,1,2,1,1,1,1,3,3,29.616382510347012,-0.08168341536152468,0.6275561811353327,-64835.26661414537,-162488.08335911646,-16725.596019237884,-1.4381662326991176,-54.49921874999927,-0.16074466960280248,0.02,-5.434710315072232,-5.1097215326245635,-8.942524640968958,0.04224194888441721,-0.02833239237467448,1,61.54999923706055,61.70000076293945,61.70000076293945,61.040000915527344,1281188
2024-07-05,3,1,2,1,1,1,2,3,2,1,1,1,1,3,3,170.6466076467027,-0.4973970159878327,-0.11836411377802136,-97118.5716056826,-64835.26661414537,-109462.4786633515,0.819889901290793,148.298828125,0.23240124291193376,0.04,-4.737804581640168,-2.9391149055187498,-11.76170255669513,0.046809931310746455,0.6566670735677084,1,61.619998931884766,61.459999084472656,61.72999954223633,61.119998931884766,17725263
2024-07-08,2,2,2,1,1,1,2,2,2,2,1,2,1,3,3,69.8136345300382,-0.10249811399546616,-0.2118327914955742,-123838.41782075563,-97118.5716056826,-109726.1521435153,1.7291416001515216,-0.2000000000007276,0.5683854401436862,0.06,-3.4729023242097963,-0.028064625322592462,-15.360968584302901,0.02780531652626758,1.613334019978841,1,61.83000183105469,61.369998931884766,62.09000015258789,61.209999084472656,15076736
2024-07-09,3,1,1,1,1,1,1,1,3,2,1,2,1,3,3,106.70261844972606,-1.3954700529593165,-0.8903979867111005,-146525.31298828125,-123838.41782075563,-138936.79113138665,-7.137058726143806,-27.198437499999272,1.2740205443207744,0.08,-2.4520090515696737,0.6331115634644862,-17.916885859762743,0.05080665153539832,2.450000445048014,1,64.05999755859375,61.61000061035156,64.08000183105469,61.61000061035156,24384664
2024-07-10,2,3,1,3,1,1,1,3,3,2,1,2,1,3,3,37.987572501625614,0.5216208687746864,-0.5739728593061351,98449.38851997047,-146525.31298828125,-162488.08335911646,-8.13263135350283,39.0,2.1714513669470854,0.1,-2.1810064354461156,-0.16673653296737534,-19.45730087558092,0.07687185460995619,3.3941663106282554,1,64.38999938964844,64.43000030517578,65.01000213623047,63.900001525878906,22740466
2024-07-11,3,2,1,1,3,1,2,3,3,2,1,2,1,3,3,96.07265944611633,0.05353387727782355,-1.7230832534140887,-120700.92972553312,98449.38851997047,-64835.26661414537,-1.5230414397791066,269.8984375,2.1319738415076954,0.1,-1.4007315977914017,0.04819169782230315,-20.278603435855032,0.12401147287012135,4.235832850138347,1,65.41000366210938,64.69999694824219,65.76000213623047,64.01000213623047,15716862
2024-07-12,3,1,1,2,1,1,2,2,3,2,1,2,1,3,3,109.50694463174248,-0.49911267136616644,-1.4595221884127163,-29901.20167149487,-120700.92972553312,-97118.5716056826,3.53473787391664,20.30078125,1.7705055589683365,0.1,-1.484729019030994,0.9009056386096344,-20.524763264654617,0.1307917364346649,4.394166310628255,0,68.02999877929688,65.20999908447266,68.73999786376953,65.20999908447266,20412780
2024-07-15,3,3,1,1,2,1,3,2,3,2,1,2,1,3,3,158.66839224909359,0.47621441777750917,-1.1801747297834737,-101473.51008772058,-29901.20167149487,-123838.41782075563,5.265950245441843,-0.2000000000007276,1.4391108521472105,0.1,-1.7712750645659447,1.681317264026239,-20.34684026097949,0.1376508704768768,4.314165751139323,0,67.19999694824219,67.61000061035156,68.27999877929688,66.91000366210938,16868438
2024-07-16,3,3,1,3,1,1,3,1,3,2,1,2,1,3,3,196.97760971382914,0.515650519614967,-0.6441116783835721,75778.92770947819,-101473.51008772058,-146525.31298828125,5.666530569511977,-117.70039062499927,1.2682951885611495,0.1,-1.9057163333205254,1.8174095170671145,-19.830377253938927,0.08429962115558383,4.227499643961589,0,65.81999969482422,67.4000015258789,67.95999908447266,65.33000183105469,26674120
2024-07-17,3,1,2,1,3,3,3,2,2,2,2,2,1,3,3,93.71243603779638,-0.5909468617746008,-0.10033268800447459,-159303.5321191263,75778.92770947819,98449.38851997047,4.006108767542301,-0.2000000000007276,0.4383791305900746,0.1,0.484153994956398,1.4700082064962836,-19.119106576521496,0.05423551711539287,4.109166145324707,0,64.77999877929688,65.20999908447266,65.88999938964844,63.86000061035156,20466470
2024-07-18,2,3,2,2,1,1,2,3,1,1,3,2,1,2,3,48.481381504359014,0.19571228815901875,0.07657247106583931,17115.640019073384,-159303.5321191263,-120700.92972553312,2.589920092728619,224.29960937500073,-2.3448211004828896,0.02,1.2128541689458983,0.16909817688165996,-18.280396814868034,-0.0014913039363219638,3.6833324432373047,0,63.5099983215332,64.9800033569336,65.29000091552734,63.11000061035156,23476355
2024-07-19,2,3,2,1,2,2,2,3,1,1,2,2,1,1,3,67.47402866319261,0.7005133742919476,-0.266489833995907,-168217.55983693642,17115.640019073384,-29901.20167149487,3.630134497417245,193.900390625,-3.8844753680060538,0.02,0.8109878199479085,-0.31945774308358876,-17.452055445917892,-0.06080640136518569,3.3333326975504556,0,63.650001525878906,63.599998474121094,64.08999633789062,63.400001525878906,8995694
2024-07-22,2,1,1,3,1,1,1,3,1,1,2,2,1,1,3,83.41675424688599,-0.2446484577497987,-1.9651825145852815,133369.74008938507,-168217.55983693642,-101473.51008772058,-3.3862682190002715,129.400390625,-4.4211169075618635,0.02,0.5823408233680161,2.037595182632699,-8.420778352236283,-0.047743618920158576,2.909998575846354,0,63.560001373291016,64.0999984741211,64.1500015258789,63.119998931884766,28562762
2024-07-23,2,2,3,3,3,3,1,3,1,1,2,2,2,2,3,57.52208078102634,0.10347604881769357,0.9201851676670909,66413.69782928121,133369.74008938507,75778.92770947819,-3.461117736266189,78.19921875,-4.648260551710538,0.02,-0.754001327687053,0.9178242828633869,-2.89754813445478,-0.021887159834467276,2.368332544962565,0,63.5,63.209999084472656,63.630001068115234,62.720001220703125,27461846
2024-07-24,2,1,3,3,3,1,1,3,1,1,2,3,2,2,3,50.45397073431743,-0.492002934466683,0.6611124252620293,117306.91229378455,66413.69782928121,-159303.5321191263,-3.4023474438838974,243.701171875,-4.563190791615423,0.02,0.40424013716976137,3.6122786335363966,1.4815275726799229,-0.02311598327775599,1.3033326466878254,0,62.7599983215332,63.060001373291016,63.599998474121094,62.41999816894531,21960301
2024-07-25,2,3,2,2,3,2,2,2,1,1,2,3,3,1,3,50.580278868171405,0.6082977134892715,0.2842526705464774,-11069.401066501858,117306.91229378455,17115.640019073384,1.4012466085824116,-0.2000000000007276,-3.817000874789775,0.02,0.7768387209844453,2.9154271520283723,5.362739639221132,-0.046471218998475956,0.26833311716715497,0,63.0,62.70000076293945,63.029998779296875,61.650001525878906,38470550
2024-07-26,2,2,3,2,2,1,1,1,1,1,2,2,3,1,2,37.58594878238848,-0.014172766434780826,1.5092670153811838,-36330.62651071302,-11069.401066501858,-168217.55983693642,-9.43732891947424,-144.201171875,-3.178247233538393,0.02,0.19029166472147396,-0.05412921565801576,6.881650838240105,-0.061016977102432965,-0.7133328119913737,1,61.25,62.83000183105469,63.099998474121094,61.220001220703125,39129781
2024-07-29,1,2,1,2,2,3,1,1,1,1,1,2,3,1,2,-30.381464082454755,-0.08592055559499556,-0.7466830166791905,-40467.74293684284,-36330.62651071302,133369.74008938507,-18.444420357319864,-124.3984375,-2.5309665173967852,0.02,-1.2904909127015367,0.0488062853257194,6.086089400868886,-0.06487886952584637,-1.6983327865600586,0,62.02000045776367,61.5,62.70000076293945,61.349998474121094,38324138
2024-07-30,1,1,2,2,2,3,1,3,1,1,2,2,3,1,2,-65.49194721773473,-0.21464171509204455,0.33635680433746984,-42904.31733988901,-40467.74293684284,66413.69782928121,-22.51030584410406,146.09843750000073,-1.376816357753654,0.02,-0.6921606299185439,-1.463755715274859,8.331428973361483,-0.07270715515084047,-1.9366655349731445,0,61.68000030517578,62.439998626708984,62.7400016784668,61.47999954223633,14492531
2024-07-31,1,2,2,1,2,3,1,2,2,1,2,1,3,1,1,-111.17256036047159,0.05132540843085742,-0.271579959098764,-79711.26133173425,-42904.31733988901,117306.91229378455,-14.74974026001518,-0.2000000000007276,-0.47925813258245853,0.04,0.9966795727737315,-4.589187823779474,11.563159602411396,-0.07609231193996428,-2.289998690287272,0,62.0,61.650001525878906,62.189998626708984,61.400001525878906,35126269
2024-08-01,1,2,1,3,1,2,1,1,2,2,3,1,3,2,1,-117.19000080937529,0.12595542936093373,-0.5403853659803222,137792.22833804786,-79711.26133173425,-11069.401066501858,-11.087433447432232,-58.8984375,0.2944782114927875,0.06,2.8795881817643307,-7.597230733096414,10.435487946430378,-0.019789926806724506,-2.661665916442871,0,60.7400016784668,62.0,62.0,60.5099983215332,22565260
2024-08-02,1,2,3,1,3,2,1,1,2,2,3,1,3,2,1,-60.63235155828119,0.1300785750170288,1.3874844202045065,-133105.50518276868,137792.22833804786,-36330.62651071302,-14.468105053613652,-174.201171875,0.5856122234347829,0.06,9.310471337002307,-8.672482528636628,10.10537854410455,-0.026705875183302377,-3.109999338785807,1,60.20000076293945,60.959999084472656,60.970001220703125,59.75,27310429
2024-08-05,1,2,2,1,1,2,1,3,2,2,3,1,3,1,1,-124.10675733303283,-0.12541653284133325,0.2326788760492562,-207930.031584559,-133105.50518276868,-40467.74293684284,-14.546831336373177,175.40117187500073,0.9150432953509977,0.06,9.739179724094631,-3.1653764421943027,13.482630195941312,-0.03326670234528198,-3.1366659800211587,1,59.29999923706055,59.939998626708984,60.540000915527344,58.689998626708984,24105140
2024-08-06,1,3,2,2,1,2,1,2,3,2,3,2,3,1,1,-127.0710510875004,0.5119192353398319,0.03442719087922619,-14348.088519224431,-207930.031584559,-42904.31733988901,-8.521061758002613,-0.2000000000007276,1.2299768649268232,0.06,6.664760631087113,0.1758413862343433,11.345695843822044,-0.05093977538869138,-3.2783330281575522,1,60.84000015258789,59.68000030517578,61.18000030517578,59.25,21513894
2024-08-07,1,1,2,3,2,1,1,2,3,2,3,3,3,2,1,-69.15227750467733,-0.4715853818558333,0.09560145842849366,45833.4475194104,-14348.088519224431,-79711.26133173425,-4.521744170466079,10.098437500000728,1.7590192677483723,0.08,3.8695626436886634,2.789229991913513,6.1713901599438685,-0.014381023570951418,-3.8533331553141275,1,60.84000015258789,60.849998474121094,61.439998626708984,60.54999923706055,23687794
2024-08-08,2,3,3,3,3,3,1,3,3,2,3,3,2,2,1,-6.585269558602063,2.340889296020192,0.5004989827375255,101044.9419316384,45833.4475194104,137792.22833804786,-3.8944190965962484,286.1015625,1.9820858426687558,0.1,1.1287345807665865,6.4884197629545355,-0.15617422265889758,0.018224069366763074,-4.321666717529297,1,61.79999923706055,61.0,62.0,60.709999084472656,20694953
2024-08-09,2,3,2,3,3,1,3,2,3,3,1,3,2,3,1,55.981523401343864,0.9236580923644766,0.04327676618244958,193795.06595531153,101044.9419316384,-133105.50518276868,7.116266138306923,-0.2000000000007276,1.2185853257702464,0.12000000000000001,-1.6117033153912006,6.058034042160079,-4.992934810497147,0.04031953501942881,-4.55833371480306,0,62.33000183105469,61.779998779296875,62.439998626708984,61.52000045776367,16088206
2024-08-12,2,1,1,3,3,1,2,1,2,3,1,3,1,3,1,8.311565583145033,-0.43287165556928997,-0.7723959957734596,72275.78142511356,193795.06595531153,-207930.031584559,2.4598781110192505,-387.6015625,0.26325641620839857,0.12000000000000001,-3.4292198844113737,4.903888403873287,-8.590634050805821,0.05453307475309251,-4.550000508626302,1,62.61000061035156,62.02000045776367,62.93000030517578,62.02000045776367,17497062
2024-08-13,2,2,2,2,3,2,2,1,2,3,1,3,1,3,1,9.355236160701487,-0.13193958426773378,-0.13010755996986312,-11050.546202966245,72275.78142511356,-14348.088519224431,-1.9626951933488854,-495.599609375,-0.6734806207266337,0.12000000000000001,-3.65338045000349,4.115703928064001,-11.210782988208774,0.05387179489531413,-4.746667226155599,0,63.5099983215332,62.900001525878906,63.54999923706055,62.709999084472656,20268000
2024-08-14,1,3,1,1,2,3,2,1,1,3,1,3,1,3,1,-125.85030229564948,0.3867380714994155,-0.7969541238897015,-59220.66981410445,-11050.546202966245,45833.4475194104,-2.5031354307273546,-124.099609375,-1.771286153518882,0.12000000000000001,-4.427437714624786,6.405917030209526,-12.738152476903117,0.08262618151623954,-4.65500005086263,0,62.61000061035156,63.5099983215332,63.59000015258789,62.369998931884766,20013747
2024-08-15,1,2,2,1,1,3,2,1,1,3,1,3,1,3,1,-108.73519832277564,-0.020163961815647724,-0.0585646655788814,-148206.17807821045,-59220.66981410445,101044.9419316384,-0.21178146254260355,-124.099609375,-2.844642735776695,0.12000000000000001,-2.647985587772665,7.502744505209333,-13.781609748846655,0.08705298307599584,-4.605000178019206,0,63.130001068115234,62.310001373291016,63.34000015258789,62.15999984741211,23523366
2024-08-16,1,1,2,2,1,3,2,3,1,3,1,3,1,3,1,-73.38431016210127,-0.8212400001436997,0.3625597772650391,25899.05075065745,-148206.17807821045,193795.06595531153,-0.9610534059327627,246.39921875000073,-4.076048735196951,0.12000000000000001,-3.4200832430612005,5.85854003791931,-14.30853517306074,0.10638106027636823,-4.200000127156575,1,63.119998931884766,63.150001525878906,63.43000030517578,62.90999984741211,19118621
2024-08-19,1,2,2,1,2,3,3,3,1,3,1,3,1,3,1,-30.620223573085458,-0.08973762747926628,-0.2083719666595698,-141790.79071574402,25899.05075065745,72275.78142511356,4.394277148816858,85.701171875,-3.692561778931953,0.14,-4.443551392616497,4.404123769179967,-14.501960071265074,0.08855766540840976,-3.7166665395100913,0,62.900001525878906,63.099998474121094,63.59000015258789,62.599998474121094,14476058
2024-08-20,1,2,1,1,1,2,3,3,1,3,1,3,1,3,1,-44.42326998133883,0.13748796263298857,-0.8712574711162748,-108632.99167578714,-141790.79071574402,-11050.546202966245,7.3031006115752355,87.599609375,-4.012510531381741,0.16,-4.654048979079907,3.9688282308673806,-14.397965883431603,0.0714102455643234,-3.4716663360595703,1,62.66999816894531,62.88999938964844,63.290000915527344,61.5099983215332,27436187
2024-08-21,2,2,2,3,1,1,3,3,1,3,1,3,1,3,1,26.143401359247115,0.07023562528622307,-0.38530993856841356,135731.14448159933,-108632.99167578714,-59220.66981410445,7.761343380366952,219.298828125,-4.224135970468437,0.18,-4.9044399145956845,2.982428073931022,-14.069769515465701,0.04696190612532497,-3.3133328755696616,0,64.06999969482422,62.599998474121094,64.25,62.5,21434229
2024-08-22,2,1,2,1,3,1,3,3,1,3,1,2,2,2,1,28.34617651639027,-0.6111896630316309,-0.23635769957355635,-68070.4605701156,135731.14448159933,-148206.17807821045,11.228133699723301,141.80078125,-3.5302777743651603,0.18,-4.30472808276842,1.277640508796365,-5.273789288014001,0.020544693438267453,-3.166666030883789,0,63.20000076293945,64.01000213623047,64.30000305175781,62.83000183105469,21731157
2024-08-23,1,2,1,2,1,2,3,3,1,1,1,2,2,1,1,-14.672264117270961,-0.0557409939399065,-1.8302238457741105,-6425.570027553476,-68070.4605701156,25899.05075065745,17.42402518568995,272.69921875,-2.788605691875171,0.02,-3.894940124324955,-0.8169374633642503,0.6011998682867343,-0.037825655835318786,-2.6333325703938804,0,63.2599983215332,62.869998931884766,63.459999084472656,62.869998931884766,11828533
2024-08-26,3,2,1,1,2,1,3,2,1,1,1,2,3,1,2,99.84166555661379,0.03667197854970894,-1.0606699922952227,-113740.28448813409,-6425.570027553476,-141790.79071574402,18.682284309110734,21.900390625,-2.075013399831704,0.04,-4.40565824026654,-0.7334814645631935,5.887800696985998,-0.046485470144044194,-2.1433327992757163,0,62.79999923706055,63.060001373291016,63.810001373291016,62.130001068115234,20690000
2024-08-27,3,3,1,2,1,1,3,3,1,2,1,1,3,1,2,94.24781094727406,0.9221325684200572,-1.1823491121010399,-31698.809285225812,-113740.28448813409,-108632.99167578714,16.934992868580423,61.80078125,-1.813751738865788,0.06,-4.387930491468481,-2.540460717054415,8.672420287854457,-0.06853147634247961,-1.7499993642171223,0,62.52000045776367,62.79999923706055,63.9900016784668,61.900001525878906,29209764
2024-08-28,3,3,2,2,2,3,3,2,1,2,1,1,3,1,2,101.4277688328634,0.5005963721850364,-0.3757517108194266,-34914.52082798397,-31698.809285225812,135731.14448159933,14.630057098320023,-0.2000000000007276,-1.4626580323378207,0.08,-3.8195631087007156,-3.841184691565908,9.440367903856483,-0.11638343579409921,-1.3333326975504558,1,61.54999923706055,62.33000183105469,62.900001525878906,61.189998626708984,27481100
2024-08-29,2,1,2,2,2,1,3,2,1,2,1,1,3,1,2,73.86296781156696,-0.4942524401939039,0.3742718066519748,-28522.26296852855,-34914.52082798397,-68070.4605701156,10.911520922799497,5.498828125000728,-0.6938047841449766,0.1,-2.4543371346300944,-3.3590584670279084,9.465559548853747,-0.12126753217183185,-0.8849995930989584,0,62.650001525878906,61.720001220703125,62.849998474121094,61.45000076293945,19403285
2024-08-30,3,3,1,2,2,2,3,2,2,2,3,1,3,1,2,128.57559623416566,0.35429376209560814,-1.389482574749536,4589.35587767791,-28522.26296852855,-6425.570027553476,8.291404464223206,-0.2000000000007276,0.259875879758269,0.1,2.234329112308076,-6.753734749837809,11.586998288998824,-0.05400015009227267,-0.75,0,62.68000030517578,62.220001220703125,63.220001220703125,62.16999816894531,56317179
2024-09-02,2,1,2,3,2,1,2,3,2,2,3,1,3,1,2,56.869225382656325,-0.2305468848669996,0.35328220959060364,124544.78041050676,4589.35587767791,-113740.28448813409,2.128833126117854,164.60039062500073,0.5321514630145767,0.1,4.258506830339112,-9.450597074797304,12.332004036311613,-0.033738270626780115,-0.5516668955485026,0,63.25,62.779998779296875,63.5,62.220001220703125,1878287
2024-09-03,3,3,3,2,3,2,2,3,2,3,3,1,3,1,2,93.63006839559111,0.48520445711328364,2.4868974105944686,-16808.029967355076,124544.78041050676,-31698.809285225812,3.18867085358508,62.900390625,0.6362666488679487,0.12000000000000001,4.625307162776769,-10.071418085136546,13.202842921335613,-0.04549200244158719,-0.13000043233235678,0,61.88999938964844,63.4900016784668,63.4900016784668,61.0099983215332,14169938
2024-09-04,3,3,3,3,2,2,2,2,2,3,3,1,3,1,3,120.89968022615973,0.1635251787419314,0.5855250970348465,74152.14809719939,-16808.029967355076,-34914.52082798397,1.1685639362932392,-0.2000000000007276,0.9599247682721437,0.14,3.5655520106996743,-5.114637538206917,11.373007649440261,-0.0904484285844489,0.4566663106282552,0,60.790000915527344,61.849998474121094,62.34000015258789,60.36000061035156,16292165
2024-09-05,2,1,2,3,3,2,2,1,3,3,3,1,3,1,3,87.59176850603009,-2.109127704643697,0.0881057354239303,156255.02174379514,74152.14809719939,-28522.26296852855,0.4973190762310935,-89.0,1.4690423307785512,0.14,2.2452402141727763,-2.247183002804869,8.437244433631921,-0.07760345135485996,1.1091658274332683,0,59.95000076293945,60.81999969482422,60.849998474121094,59.61000061035156,22422831
2024-09-06,2,1,2,1,3,2,1,1,3,3,3,2,3,1,3,6.027647648671483,-0.6011966398698512,0.020671837177232533,-119801.85948734847,156255.02174379514,4589.35587767791,-6.977509547597151,-32.29999999999927,2.0643652507429486,0.14,2.015835410604652,-1.4238108487956485,6.451083144211051,-0.06861357587502975,1.5724989573160808,1,59.61000061035156,60.189998626708984,60.36000061035156,59.290000915527344,18605145
2024-09-09,2,2,2,3,1,3,1,3,3,1,3,2,2,1,3,36.856857359009986,0.062284734866338454,0.18401428619679727,122333.50756097655,-119801.85948734847,124544.78041050676,-11.839211845994782,118.69921875,2.680996231899483,0.02,1.8945298909213546,1.33097479039739,0.8755374085389214,-0.08017324746248461,1.9841651916503906,1,60.779998779296875,59.880001068115234,61.25,59.79999923706055,27584367
2024-09-10,2,2,2,3,3,2,2,2,3,1,3,3,2,1,3,-5.164612465912058,0.13504170452629438,0.32095793132214645,47031.96615983336,122333.50756097655,-16808.029967355076,-2.166325652855761,-0.2000000000007276,2.8130632819263592,0.02,1.4551761473067657,4.919097661785718,-3.5377362532229775,-0.07011122909409417,2.220832188924154,1,60.119998931884766,60.939998626708984,60.939998626708984,59.560001373291016,20186106
